TIMESTAMP,Sand_SM_10,Sand_SM_30,Sand_SM_50,Sand_SM_70,Sand_SM_90,Sand_SM_110,Sand_SM_130,Sand_SM_150,Sand_SM_170,Sand_SM_190,Sand_SM_210,Sand_SM_230,Slate_SM_10,Slate_SM_30,Slate_SM_50,Slate_SM_70,Slate_SM_90,Slate_SM_110,Slate_SM_130,Slate_SM_150,Slate_SM_170
2017-04-13T17:00:00,11.695,9.03,16.555,20.42,23.115,27.745,24.855,27.41,13.98,14.475,13.15,15.885000000000002,15.82,16.735,25.925,30.225,19.735,14.765,22.62,19.085,16.86
2017-04-13T17:30:00,11.695,9.025,16.555,20.43,23.115,27.74,24.85,27.41,13.98,14.46,13.15,15.8,15.32,16.755000000000006,25.925,30.21,19.725,14.77,22.64,19.095,16.875
2017-04-13T18:00:00,11.69,9.035,16.55,20.41,23.11,27.75,24.83,27.41,13.965,14.465,13.155,15.825,15.18,16.744999999999994,25.91,30.28,19.725,14.76,22.64,19.085,16.91
2017-04-13T18:30:00,11.685,9.015,16.555,20.425,23.105,27.75,24.835,27.405,13.975,14.465,13.15,15.91,15.44,16.78,25.93,30.3,19.725,14.765,22.63,19.085,16.945
2017-04-13T19:00:00,11.685,9.025,16.54,20.41,23.115,27.74,24.855,27.405,13.975,14.46,13.15,15.86,16.375,16.745,25.925,30.275,19.72,14.76,22.64,19.075,16.88
2017-04-13T19:30:00,11.685,9.02,16.54,20.425,23.11,27.755000000000006,24.845,27.405,13.97,14.465,13.155,15.82,15.75,16.765,25.935,30.245,19.725,14.77,22.655,19.095,16.965
2017-04-13T20:00:00,11.675,9.015,16.549999999999994,20.42,23.11,27.75,24.845,27.4,13.96,14.46,13.145,15.795,15.405,16.75,25.945,30.3,19.715,14.765,22.645,19.075,16.939999999999998
2017-04-13T20:30:00,11.675,9.02,16.545,20.41,23.11,27.73,24.825,27.39,13.965,14.46,13.145,15.82,15.39,16.744999999999994,25.94,30.315,19.715,14.755,22.63,19.08,16.905
2017-04-13T21:00:00,11.68,9.015,16.545,20.415,23.105,27.74,24.84,27.405,13.97,14.455,13.145,15.86,16.064999999999998,16.75,25.925,30.245,19.725,14.76,22.630000000000006,19.075,16.875
2017-04-13T21:30:00,11.67,9.02,16.545,20.415,23.105,27.74,24.835,27.395,13.97,14.465,13.14,15.805,15.42,16.735,25.915,30.285,19.72,14.77,22.625,19.08,16.895
2017-04-13T22:00:00,11.675,9.02,16.545,20.41,23.11,27.735,24.83,27.395,13.97,14.455,13.145,15.92,15.35,16.775,25.92,30.285,19.72,14.765,22.64,19.075,16.924999999999994
2017-04-13T22:30:00,11.675,9.03,16.545,20.41,23.11,27.745,24.82,27.4,13.955,14.45,13.15,15.895,15.775,16.765,25.935,30.29,19.715,14.76,22.645,19.085,16.91
2017-04-13T23:00:00,11.665,9.02,16.545,20.405,23.105,27.74,24.825,27.4,13.955,14.455,13.15,15.835,16.575,16.759999999999998,25.925,30.315,19.72,14.755,22.645,19.08,16.945
2017-04-13T23:30:00,11.66,9.015,16.535,20.41,23.11,27.745,24.825,27.385,13.97,14.455,13.145,15.785,15.75,16.76,25.925,30.315,19.725,14.75,22.635,19.08,16.965
2017-04-14T00:00:00,11.65,9.015,16.55,20.405,23.105,27.725,24.815,27.395,13.955,14.44,13.14,15.775,15.485,16.775,25.935,30.3,19.71,14.76,22.635,19.085,16.950000000000006
2017-04-14T00:30:00,11.65,9.02,16.54,20.4,23.105,27.725,24.815,27.4,13.955,14.445,13.145,15.845,15.4,16.759999999999998,25.93,30.32,19.72,14.755,22.63,19.075,16.895
2017-04-14T01:00:00,11.665,9.015,16.54,20.415,23.115,27.725,24.805,27.4,13.96,14.445,13.15,15.815,15.64,16.755000000000006,25.93,30.325,19.715,14.745,22.645,19.075,16.884999999999998
2017-04-14T01:30:00,11.65,9.01,16.53,20.395,23.1,27.74,24.8,27.385,13.955,14.445,13.145,15.715,15.38,16.775,25.925,30.28,19.705,14.755,22.625,19.085,16.9
2017-04-14T02:00:00,11.65,9.01,16.54,20.405,23.1,27.745,24.805,27.395,13.95,14.45,13.145,15.875,15.495,16.775,25.925,30.32,19.72,14.745,22.630000000000006,19.07,16.95
2017-04-14T02:30:00,11.65,9.01,16.525,20.39,23.095,27.725,24.815,27.385,13.95,14.455,13.14,15.815,15.81,16.78,25.925,30.285,19.715,14.755,22.64,19.07,16.955
2017-04-14T03:00:00,11.655,9.015,16.53,20.4,23.095,27.745,24.82,27.395,13.945,14.45,13.15,15.8,15.575,16.715,25.905,30.185,19.705,14.755,22.61,19.09,16.8
2017-04-14T03:30:00,11.65,9.01,16.545,20.4,23.105,27.74,24.805,27.39,13.955,14.445,13.14,15.825,15.815,16.71,25.905,30.23,19.715,14.75,22.615,19.065,16.865000000000002
2017-04-14T04:00:00,11.655,9.015,16.535,20.385,23.1,27.715,24.805,27.380000000000006,13.95,14.44,13.135000000000002,15.845,16.285,16.725,25.915,30.18,19.705,14.75,22.595,19.075,16.82
2017-04-14T04:30:00,11.655,9.01,16.54,20.4,23.1,27.735,24.795,27.380000000000006,13.95,14.445,13.135000000000002,15.79,16.36,16.72,25.91,30.22,19.72,14.755,22.575,19.07,16.805
2017-04-14T05:00:00,11.65,9.01,16.54,20.4,23.105,27.73,24.8,27.385,13.945,14.445,13.13,15.815,15.455,16.71,25.915,30.195,19.715,14.75,22.625,19.07,16.9
2017-04-14T05:30:00,11.65,9.0,16.53,20.395,23.095,27.725,24.795,27.375,13.95,14.445,13.145,15.805,16.125,16.715,25.9,30.23,19.71,14.755,22.62,19.065,16.83
2017-04-14T06:00:00,11.655,9.004999999999997,16.53,20.4,23.1,27.73,24.81,27.375,13.955,14.445,13.13,15.875,15.39,16.71,25.91,30.22,19.72,14.76,22.625,19.065,16.884999999999998
2017-04-14T06:30:00,11.65,9.015,16.53,20.395,23.095,27.73,24.83,27.385,13.96,14.46,13.14,15.815,16.93,16.729999999999997,25.92,30.2,19.725,14.75,22.6,19.07,16.83
2017-04-14T07:00:00,11.65,9.02,16.53,20.4,23.115,27.735,24.845,27.4,13.96,14.455,13.14,15.81,15.475,16.759999999999998,25.91,30.22,19.72,14.755,22.62,19.075,16.835
2017-04-14T07:30:00,11.65,9.015,16.54,20.41,23.1,27.735,24.85,27.395,13.97,14.455,13.135000000000002,15.925,16.15,16.75,25.925,30.26,19.715,14.745,22.615,19.08,16.83
2017-04-14T08:00:00,11.655,9.01,16.545,20.395,23.105,27.73,24.865,27.4,13.965,14.45,13.15,15.845,15.595,16.725,25.925,30.215,19.715,14.755,22.615,19.075,16.805
2017-04-14T08:30:00,11.65,9.015,16.535,20.415,23.105,27.73,24.855,27.4,13.95,14.45,13.135000000000002,15.795,15.555,16.71,25.9,30.205,19.715,14.745,22.605,19.08,16.855
2017-04-14T09:00:00,11.64,9.01,16.535,20.39,23.105,27.71,24.855,27.39,13.96,14.445,13.145,15.79,15.835,16.72,25.92,30.24,19.715,14.75,22.615,19.075,16.89
2017-04-14T09:30:00,11.635000000000002,9.02,16.53,20.39,23.095,27.725,24.86,27.4,13.955,14.435,13.145,15.815,15.405,16.745,25.92,30.225,19.72,14.755,22.61,19.08,16.875
2017-04-14T10:00:00,11.63,9.01,16.545,20.4,23.095,27.72,24.855,27.395,13.96,14.445,13.15,15.87,16.225,16.740000000000002,25.945,30.2,19.71,14.755,22.635,19.08,16.835
2017-04-14T10:30:00,11.63,9.004999999999997,16.54,20.415,23.095,27.73,24.835,27.39,13.965,14.44,13.135000000000002,15.825,16.189999999999998,16.75,25.93,30.235,19.715,14.755,22.64,19.065,16.845
2017-04-14T11:00:00,11.635000000000002,9.015,16.520000000000003,20.39,23.095,27.72,24.845,27.4,13.955,14.45,13.14,15.765,15.365,16.75,25.925,30.305,19.715,14.75,22.625,19.07,16.84
2017-04-14T11:30:00,11.63,9.004999999999997,16.53,20.395,23.1,27.715,24.85,27.375,13.955,14.44,13.14,15.765,16.134999999999998,16.73,25.92,30.205,19.715,14.755,22.62,19.06,16.915
2017-04-14T12:00:00,11.63,9.004999999999997,16.535,20.405,23.09,27.715,24.835,27.39,13.955,14.45,13.14,15.855,15.52,16.75,25.92,30.255,19.705,14.755,22.64,19.065,16.865000000000002
2017-04-14T12:30:00,11.635000000000002,9.015,16.54,20.395,23.09,27.72,24.85,27.38,13.955,14.45,13.145,15.78,15.695,16.729999999999997,25.915,30.205,19.72,14.755,22.630000000000006,19.075,16.895
2017-04-14T13:00:00,11.62,9.01,16.535,20.385,23.095,27.72,24.84,27.375,13.955,14.435,13.13,15.875,15.739999999999998,16.735,25.925,30.275,19.715,14.755,22.625,19.07,16.799999999999994
2017-04-14T13:30:00,11.62,9.01,16.53,20.385,23.09,27.700000000000006,24.835,27.375,13.955,14.435,13.135000000000002,15.785,15.580000000000002,16.72,25.92,30.28,19.71,14.75,22.62,19.065,16.82
2017-04-14T14:00:00,11.625,9.004999999999997,16.535,20.38,23.095,27.715,24.84,27.375,13.945,14.435,13.135000000000002,15.78,15.285,16.765,25.915,30.26,19.705,14.75,22.605,19.07,16.915
2017-04-14T14:30:00,11.61,9.004999999999997,16.54,20.385,23.08,27.72,24.84,27.375,13.95,14.43,13.135000000000002,15.875,16.01,16.765,25.92,30.245,19.7,14.75,22.61,19.06,16.880000000000006
2017-04-14T15:00:00,11.614999999999998,9.01,16.520000000000003,20.39,23.095,27.715,24.83,27.385,13.95,14.425,13.135000000000002,15.83,16.02,16.72,25.91,30.185,19.705,14.76,22.605,19.07,16.875
2017-04-14T15:30:00,11.614999999999998,9.0,16.535,20.38,23.095,27.715,24.83,27.37,13.94,14.43,13.14,15.785,15.63,16.759999999999998,25.915,30.24,19.705,14.755,22.61,19.065,16.79
2017-04-14T16:00:00,11.614999999999998,9.0,16.520000000000003,20.365,23.075,27.715,24.83,27.365,13.94,14.425,13.125,15.795,15.38,16.715,25.925,30.185,19.705,14.755,22.605,19.065,16.845
2017-04-14T16:30:00,11.6,9.0,16.520000000000003,20.375,23.085,27.715,24.83,27.36,13.935,14.425,13.125,15.77,15.69,16.725,25.925,30.265,19.71,14.74,22.615,19.07,16.84
2017-04-14T17:00:00,11.605,9.0,16.51,20.37,23.09,27.71,24.82,27.36,13.93,14.42,13.135000000000002,15.785,15.045,16.715,25.92,30.235,19.72,14.745,22.615,19.065,16.86
2017-04-14T17:30:00,11.6,9.004999999999997,16.52,20.375,23.085,27.72,24.805,27.36,13.93,14.415,13.13,15.79,15.625,16.735,25.92,30.15,19.705,14.75,22.605,19.065,16.799999999999994
2017-04-14T18:00:00,11.6,9.0,16.525,20.365,23.09,27.7,24.795,27.365,13.935,14.42,13.125,15.82,15.36,16.705,25.925,30.21,19.7,14.755,22.61,19.06,16.85
2017-04-14T18:30:00,11.59,8.995000000000003,16.520000000000003,20.38,23.08,27.695,24.805,27.35,13.94,14.415,13.13,15.835,15.25,16.745,25.915,30.26,19.715,14.755,22.625,19.06,16.81
2017-04-14T19:00:00,11.59,9.0,16.525,20.375,23.085,27.705,24.805,27.345,13.93,14.415,13.125,15.86,15.345,16.725,25.91,30.27,19.705,14.75,22.62,19.055,16.869999999999994
2017-04-14T19:30:00,11.59,9.0,16.515,20.375,23.09,27.705,24.805,27.345,13.92,14.415,13.125,15.864999999999998,15.095,16.729999999999997,25.915,30.285,19.7,14.75,22.61,19.05,16.814999999999998
2017-04-14T20:00:00,11.59,8.995000000000003,16.509999999999998,20.375,23.09,27.705,24.805,27.345,13.925,14.415,13.125,15.75,15.295,16.735,25.9,30.245,19.7,14.75,22.6,19.06,16.855
2017-04-14T20:30:00,11.585,8.995000000000003,16.51,20.355,23.09,27.71,24.81,27.355,13.92,14.41,13.13,15.765,15.325,16.755000000000006,25.91,30.25,19.705,14.745,22.605,19.06,16.84
2017-04-14T21:00:00,11.585,9.0,16.52,20.36,23.08,27.700000000000006,24.805,27.35,13.925,14.42,13.125,15.835,15.995,16.73,25.91,30.25,19.700000000000006,14.735,22.630000000000006,19.06,16.835
2017-04-14T21:30:00,11.575,9.0,16.505000000000006,20.365,23.085,27.715,24.805,27.34,13.92,14.405,13.135000000000002,15.77,15.355,16.73,25.925,30.255,19.7,14.745,22.62,19.06,16.825
2017-04-14T22:00:00,11.575,8.995000000000003,16.515,20.36,23.08,27.71,24.79,27.335,13.915,14.395,13.125,15.81,15.255,16.715,25.905,30.255,19.69,14.76,22.625,19.05,16.87
2017-04-14T22:30:00,11.58,9.0,16.495,20.35,23.08,27.7,24.79,27.35,13.92,14.405,13.125,15.79,15.325,16.75,25.915,30.265,19.7,14.745,22.615,19.05,16.87
2017-04-14T23:00:00,11.585,8.995000000000003,16.505000000000006,20.36,23.07,27.725,24.765,27.34,13.92,14.405,13.11,15.78,15.245,16.775,25.905,30.28,19.69,14.745,22.62,19.05,16.895
2017-04-14T23:30:00,11.585,9.0,16.51,20.37,23.08,27.685,24.8,27.33,13.92,14.405,13.125,15.795,15.385000000000002,16.75,25.9,30.29,19.69,14.75,22.615,19.05,16.83
2017-04-15T00:00:00,11.575,8.995000000000003,16.51,20.36,23.08,27.705,24.77,27.345,13.915,14.405,13.135000000000002,15.845,15.295,16.744999999999994,25.92,30.275,19.7,14.74,22.635,19.055,16.865000000000002
2017-04-15T00:30:00,11.58,8.995000000000003,16.51,20.355,23.085,27.71,24.785,27.325,13.92,14.405,13.125,15.725,15.665,16.744999999999994,25.91,30.29,19.69,14.75,22.61,19.055,16.9
2017-04-15T01:00:00,11.575,8.995000000000003,16.494999999999994,20.355,23.08,27.695,24.77,27.335,13.915,14.395,13.12,15.835,15.38,16.755000000000006,25.915,30.295,19.685,14.745,22.615,19.05,16.854999999999997
2017-04-15T01:30:00,11.58,8.995000000000003,16.505000000000006,20.36,23.075,27.7,24.775,27.325,13.92,14.4,13.12,15.815,15.47,16.755000000000006,25.905,30.29,19.685,14.745,22.625,19.05,16.91
2017-04-15T02:00:00,11.58,8.99,16.5,20.36,23.07,27.715,24.78,27.325,13.915,14.4,13.125,15.78,15.16,16.759999999999998,25.92,30.27,19.695,14.725,22.62,19.055,16.89
2017-04-15T02:30:00,11.575,8.985,16.494999999999994,20.35,23.07,27.69,24.78,27.325,13.91,14.4,13.12,15.79,16.21,16.744999999999994,25.91,30.28,19.69,14.74,22.615,19.05,16.93
2017-04-15T03:00:00,11.585,8.985,16.5,20.355,23.07,27.715,24.755000000000006,27.325,13.91,14.39,13.12,15.775,15.85,16.74,25.885,30.225,19.695,14.74,22.605,19.045,16.814999999999998
2017-04-15T03:30:00,11.575,8.99,16.5,20.345,23.075,27.71,24.75,27.32,13.91,14.395,13.11,15.825,16.2,16.71,25.9,30.215,19.69,14.735,22.62,19.045,16.835
2017-04-15T04:00:00,11.58,8.98,16.49,20.36,23.07,27.71,24.76,27.33,13.91,14.395,13.11,15.805,15.4,16.72,25.905,30.275,19.69,14.735,22.615,19.045,16.8
2017-04-15T04:30:00,11.585,8.985,16.5,20.355,23.075,27.71,24.735,27.325,13.905,14.395,13.12,15.82,15.425,16.73,25.91,30.215,19.69,14.74,22.62,19.055,16.854999999999997
2017-04-15T05:00:00,11.58,8.98,16.490000000000002,20.345,23.065,27.72,24.74,27.32,13.9,14.405,13.12,15.79,16.13,16.725,25.895,30.24,19.68,14.74,22.61,19.04,16.825
2017-04-15T05:30:00,11.575,8.985,16.494999999999994,20.355,23.07,27.71,24.745,27.33,13.9,14.395,13.114999999999998,15.725,16.61,16.759999999999998,25.91,30.22,19.685,14.755,22.615,19.055,16.865000000000002
2017-04-15T06:00:00,11.58,8.985,16.5,20.355,23.08,27.71,24.76,27.33,13.91,14.405,13.12,15.815,15.725,16.775,25.905,30.21,19.7,14.73,22.605,19.05,16.845
2017-04-15T06:30:00,11.585,8.98,16.5,20.35,23.08,27.69,24.78,27.325,13.915,14.41,13.114999999999998,15.77,15.28,16.76,25.915,30.295,19.695,14.74,22.615,19.05,16.945
2017-04-15T07:00:00,11.585,8.985,16.505000000000006,20.355,23.07,27.700000000000006,24.79,27.34,13.92,14.41,13.12,15.79,16.405,16.765,25.905,30.265,19.695,14.73,22.6,19.045,16.865000000000002
2017-04-15T07:30:00,11.585,8.99,16.5,20.345,23.075,27.695,24.765,27.335,13.92,14.405,13.125,15.8,15.29,16.744999999999994,25.91,30.24,19.695,14.745,22.62,19.06,16.85
2017-04-15T08:00:00,11.58,8.985,16.49,20.355,23.08,27.705,24.79,27.335,13.92,14.4,13.11,15.715,16.1,16.765,25.91,30.265,19.695,14.745,22.630000000000006,19.06,16.86
2017-04-15T08:30:00,11.58,8.99,16.490000000000002,20.35,23.065,27.695,24.785,27.335,13.915,14.41,13.1,15.745,15.185,16.729999999999997,25.91,30.21,19.695,14.735,22.62,19.05,16.814999999999998
2017-04-15T09:00:00,11.585,8.985,16.5,20.335,23.065,27.69,24.785,27.335,13.925,14.395,13.12,15.75,15.295,16.735,25.905,30.285,19.69,14.735,22.61,19.055,16.869999999999994
2017-04-15T09:30:00,11.585,8.98,16.49,20.345,23.075,27.69,24.79,27.325,13.91,14.4,13.11,15.79,15.3,16.78,25.91,30.255,19.69,14.725,22.63,19.045,16.9
2017-04-15T10:00:00,11.575,8.975000000000003,16.490000000000002,20.34,23.08,27.705,24.795,27.315,13.91,14.39,13.11,15.75,15.375,16.744999999999994,25.91,30.25,19.7,14.74,22.605,19.06,16.875
2017-04-15T10:30:00,11.565,8.975000000000003,16.5,20.33,23.075,27.7,24.765,27.325,13.91,14.395,13.1,15.73,15.275,16.775,25.91,30.27,19.685,14.725,22.615,19.05,16.86
2017-04-15T11:00:00,11.565,8.985,16.494999999999994,20.345,23.075,27.695,24.785,27.33,13.905,14.39,13.11,15.815,15.35,16.78,25.905,30.28,19.695,14.745,22.62,19.05,16.835
2017-04-15T11:30:00,11.56,8.97,16.49,20.345,23.07,27.71,24.78,27.325,13.92,14.4,13.1,15.735,15.35,16.729999999999997,25.91,30.24,19.695,14.745,22.615,19.05,16.83
2017-04-15T12:00:00,11.555,8.985,16.5,20.35,23.075,27.705,24.775,27.325,13.915,14.4,13.105,15.705,15.285,16.78,25.905,30.285,19.69,14.74,22.6,19.05,16.845
2017-04-15T12:30:00,11.555,8.975000000000003,16.494999999999994,20.345,23.07,27.695,24.765,27.32,13.91,14.39,13.105,15.755,15.135,16.75,25.92,30.275,19.685,14.735,22.605,19.045,16.86
2017-04-15T13:00:00,11.55,8.985,16.505,20.355,23.075,27.695,24.785,27.33,13.905,14.395,13.1,15.71,15.175,16.74,25.9,30.26,19.7,14.725,22.61,19.045,16.880000000000006
2017-04-15T13:30:00,11.56,8.965,16.49,20.34,23.065,27.71,24.79,27.315,13.91,14.395,13.105,15.75,15.185,16.75,25.915,30.26,19.69,14.74,22.615,19.055,16.81
2017-04-15T14:00:00,11.545,8.965,16.505,20.345,23.06,27.7,24.775,27.315,13.905,14.39,13.1,15.69,15.275,16.775,25.905,30.285,19.685,14.73,22.61,19.05,16.89
2017-04-15T14:30:00,11.545,8.98,16.494999999999994,20.345,23.065,27.700000000000006,24.755000000000006,27.33,13.905,14.395,13.105,15.78,15.635,16.77,25.905,30.295,19.695,14.73,22.615,19.045,16.835
2017-04-15T15:00:00,11.535,8.985,16.494999999999994,20.335,23.085,27.69,24.765,27.31,13.91,14.38,13.114999999999998,15.745,15.275,16.759999999999998,25.93,30.235,19.685,14.725,22.605,19.045,16.87
2017-04-15T15:30:00,11.54,8.975000000000003,16.494999999999994,20.34,23.08,27.705,24.755000000000006,27.305,13.9,14.39,13.095,15.795,15.32,16.775,25.91,30.26,19.69,14.74,22.61,19.04,16.84
2017-04-15T16:00:00,11.535,8.975000000000003,16.494999999999994,20.335,23.07,27.7,24.76,27.32,13.9,14.39,13.095,15.745,15.145,16.785,25.895,30.2,19.685,14.745,22.615,19.05,16.845
2017-04-15T16:30:00,11.54,8.975000000000003,16.490000000000002,20.33,23.06,27.695,24.75,27.305,13.895,14.385000000000002,13.1,15.805,15.67,16.725,25.925,30.245,19.68,14.735,22.615,19.045,16.795
2017-04-15T17:00:00,11.535,8.975000000000003,16.485,20.335,23.07,27.700000000000006,24.745,27.31,13.895,14.375,13.095,15.715,16.085,16.725,25.905,30.26,19.685,14.725,22.61,19.045,16.814999999999998
2017-04-15T17:30:00,11.535,8.965,16.479999999999997,20.33,23.07,27.705,24.705,27.305,13.895,14.375,13.105,15.75,15.35,16.77,25.9,30.28,19.68,14.75,22.605,19.04,16.795
2017-04-15T18:00:00,11.515,8.97,16.490000000000002,20.335,23.065,27.7,24.725,27.29,13.885000000000002,14.375,13.11,15.725,15.21,16.735,25.9,30.200000000000006,19.68,14.73,22.61,19.045,16.799999999999994
2017-04-15T18:30:00,11.53,8.965,16.485,20.33,23.055,27.705,24.725,27.28,13.885000000000002,14.364999999999998,13.11,15.735,15.235,16.73,25.9,30.26,19.68,14.74,22.615,19.045,16.845
2017-04-15T19:00:00,11.515,8.96,16.479999999999997,20.33,23.065,27.695,24.725,27.29,13.89,14.36,13.1,15.78,15.28,16.744999999999994,25.9,30.245,19.675,14.72,22.61,19.035,16.82
2017-04-15T19:30:00,11.525,8.96,16.485,20.32,23.055,27.695,24.725,27.29,13.885000000000002,14.36,13.095,15.79,15.605,16.759999999999998,25.89,30.215,19.68,14.74,22.61,19.05,16.8
2017-04-15T20:00:00,11.52,8.965,16.49,20.33,23.06,27.695,24.72,27.29,13.875,14.364999999999998,13.09,15.775,15.35,16.72,25.895,30.28,19.685,14.725,22.605,19.045,16.795
2017-04-15T20:30:00,11.51,8.97,16.48,20.325,23.065,27.695,24.700000000000006,27.29,13.88,14.355,13.1,15.755,15.095,16.735,25.9,30.245,19.675,14.73,22.59,19.04,16.81
2017-04-15T21:00:00,11.515,8.955,16.490000000000002,20.32,23.06,27.695,24.71,27.3,13.88,14.364999999999998,13.09,15.78,15.57,16.72,25.905,30.245,19.68,14.72,22.605,19.04,16.805
2017-04-15T21:30:00,11.515,8.96,16.48,20.31,23.06,27.700000000000006,24.705,27.29,13.88,14.364999999999998,13.09,15.84,15.17,16.7,25.905,30.225,19.675,14.73,22.61,19.025,16.795
2017-04-15T22:00:00,11.515,8.96,16.48,20.325,23.055,27.700000000000006,24.69,27.295,13.875,14.36,13.09,15.7,15.385,16.73,25.9,30.26,19.685,14.73,22.625,19.025,16.86
2017-04-15T22:30:00,11.51,8.955,16.485,20.325,23.07,27.695,24.705,27.295,13.87,14.355,13.1,15.76,15.21,16.755,25.905,30.26,19.675,14.735,22.605,19.03,16.86
2017-04-15T23:00:00,11.515,8.96,16.485,20.315,23.05,27.69,24.705,27.29,13.875,14.37,13.095,15.72,15.185,16.755000000000006,25.9,30.265,19.68,14.73,22.61,19.025,16.82
2017-04-15T23:30:00,11.51,8.955,16.47,20.32,23.05,27.685,24.705,27.29,13.88,14.355,13.1,15.69,15.4,16.75,25.9,30.275,19.675,14.725,22.6,19.035,16.84
2017-04-16T00:00:00,11.51,8.955,16.485,20.315,23.06,27.700000000000006,24.71,27.29,13.875,14.355,13.095,15.83,15.605,16.745,25.9,30.26,19.67,14.72,22.605,19.03,16.85
2017-04-16T00:30:00,11.51,8.96,16.49,20.32,23.055,27.695,24.695,27.28,13.875,14.36,13.09,15.805,15.114999999999998,16.745,25.9,30.245,19.665,14.725,22.61,19.03,16.835
2017-04-16T01:00:00,11.515,8.965,16.475,20.305,23.055,27.695,24.69,27.285,13.875,14.36,13.085,15.755,15.595,16.755000000000006,25.905,30.265,19.665,14.725,22.6,19.03,16.86
2017-04-16T01:30:00,11.515,8.955,16.48,20.31,23.06,27.695,24.69,27.28,13.875,14.35,13.09,15.72,15.255,16.735,25.91,30.270000000000003,19.675,14.72,22.62,19.035,16.83
2017-04-16T02:00:00,11.5,8.95,16.475,20.32,23.05,27.68,24.685,27.29,13.87,14.355,13.1,15.765,15.19,16.765,25.9,30.3,19.665,14.72,22.61,19.02,16.869999999999994
2017-04-16T02:30:00,11.515,8.955,16.48,20.31,23.065,27.69,24.68,27.275,13.87,14.355,13.09,15.735,15.21,16.775,25.9,30.295,19.67,14.72,22.605,19.04,16.865000000000002
2017-04-16T03:00:00,11.51,8.955,16.465,20.315,23.06,27.69,24.68,27.28,13.86,14.35,13.09,15.765,16.134999999999998,16.715,25.89,30.28,19.67,14.725,22.6,19.03,16.814999999999998
2017-04-16T03:30:00,11.51,8.95,16.48,20.31,23.045,27.69,24.68,27.27,13.864999999999998,14.35,13.09,15.745,15.34,16.71,25.89,30.195,19.675,14.725,22.595,19.02,16.795
2017-04-16T04:00:00,11.505,8.95,16.49,20.305,23.05,27.69,24.695,27.27,13.87,14.35,13.09,15.745,15.325,16.744999999999994,25.89,30.265,19.665,14.72,22.605,19.03,16.795
2017-04-16T04:30:00,11.505,8.945,16.485,20.31,23.055,27.695,24.675,27.275,13.86,14.35,13.075,15.78,15.305,16.7,25.895,30.23,19.675,14.72,22.605,19.025,16.8
2017-04-16T05:00:00,11.51,8.95,16.47,20.31,23.055,27.68,24.675,27.270000000000003,13.864999999999998,14.345,13.09,15.77,15.33,16.71,25.89,30.24,19.665,14.71,22.605,19.025,16.795
2017-04-16T05:30:00,11.515,8.95,16.46,20.31,23.05,27.695,24.68,27.27,13.864999999999998,14.34,13.09,15.785,15.275,16.735,25.89,30.23,19.66,14.71,22.61,19.03,16.759999999999998
2017-04-16T06:00:00,11.51,8.955,16.465,20.315,23.055,27.675,24.695,27.27,13.864999999999998,14.35,13.09,15.695,15.635,16.740000000000002,25.9,30.235,19.675,14.735,22.595,19.03,16.810000000000002
2017-04-16T06:30:00,11.52,8.95,16.475,20.31,23.05,27.69,24.71,27.265,13.87,14.35,13.08,15.77,15.45,16.759999999999998,25.905,30.27,19.675,14.725,22.605,19.025,16.865000000000002
2017-04-16T07:00:00,11.515,8.95,16.475,20.3,23.055,27.69,24.71,27.29,13.875,14.355,13.09,15.79,15.135,16.77,25.905,30.27,19.68,14.72,22.595,19.035,16.814999999999998
2017-04-16T07:30:00,11.52,8.96,16.465,20.31,23.06,27.685,24.72,27.285,13.885000000000002,14.364999999999998,13.085,15.78,15.685,16.759999999999998,25.895,30.225,19.675,14.725,22.59,19.03,16.81
2017-04-16T08:00:00,11.52,8.96,16.479999999999997,20.31,23.055,27.700000000000006,24.7,27.275,13.885,14.35,13.09,15.745,15.775,16.77,25.885,30.23,19.67,14.72,22.605,19.03,16.810000000000002
2017-04-16T08:30:00,11.515,8.96,16.475,20.31,23.055,27.685,24.705,27.285,13.88,14.35,13.075,15.675,15.61,16.735,25.905,30.205,19.67,14.715,22.6,19.04,16.77
2017-04-16T09:00:00,11.51,8.96,16.465,20.305,23.06,27.69,24.7,27.265,13.885000000000002,14.36,13.08,15.73,15.755,16.77,25.905,30.235,19.675,14.72,22.59,19.035,16.83
2017-04-16T09:30:00,11.515,8.965,16.485,20.295,23.05,27.685,24.695,27.285,13.885000000000002,14.36,13.09,15.755,16.18,16.75,25.9,30.255,19.675,14.735,22.6,19.025,16.775
2017-04-16T10:00:00,11.505,8.95,16.46,20.31,23.055,27.68,24.695,27.275,13.875,14.345,13.08,15.725,15.355,16.78,25.9,30.265,19.675,14.72,22.605,19.025,16.835
2017-04-16T10:30:00,11.5,8.95,16.475,20.3,23.055,27.68,24.705,27.28,13.87,14.35,13.075,15.725,15.465,16.75,25.9,30.265,19.66,14.715,22.61,19.03,16.78
2017-04-16T11:00:00,11.495,8.965,16.465,20.3,23.05,27.69,24.69,27.27,13.88,14.35,13.08,15.75,15.735,16.785,25.9,30.255,19.66,14.71,22.61,19.025,16.79
2017-04-16T11:30:00,11.495,8.95,16.465,20.3,23.035,27.69,24.69,27.265,13.875,14.364999999999998,13.08,15.715,15.4,16.795,25.895,30.235,19.67,14.715,22.59,19.035,16.78
