TIMESTAMP,Sand_SF_inner,Sand_SF_mid,Sand_SF_outer,Slate_SF_inner,Slate_SF_mid,Slate_SF_outer
2017-05-23,34.90103620791486,24.85345155811387,21.119861726489294,36.09322963756586,27.276673412809266,2.408002928176196
2017-05-24,33.3716088995052,23.756617865833565,19.825816315404747,31.38361686353621,23.441026381594053,1.5128944733630372
2017-05-25,35.19567523752932,24.81529251789505,21.388101124530657,38.56253702039535,29.158591998702327,2.6818610576989323
2017-05-26,39.72576028584472,27.386078334971174,23.873411286144442,45.14723466312674,34.73961819500995,4.435118471273555
2017-05-27,45.90068698145852,31.183097698191403,27.103468009245127,54.504617683365744,41.662808864847825,6.543361276227529
2017-05-28,46.50639894257998,31.856051195118482,28.147325719581058,54.14548358021362,41.560834140882946,6.842207371185469
2017-05-29,49.160176985502616,33.047303307191214,29.49087546154992,59.44133691700187,46.22278459563486,8.071122069429956
2017-05-30,34.667780703953696,24.003133225734775,21.340367816966385,40.50038942565086,31.788362232814837,4.360716493177695
2017-05-31,40.41309115725097,27.680453398471577,24.595754377558087,45.24448577628872,35.64893019070732,5.063888822570859
2017-06-01,42.38509356143061,28.558295057580278,25.878002535131273,54.09355726279689,42.667183178003924,7.184240685850318
2017-06-02,37.92255034936829,25.72716916902614,22.650277264927368,30.042183714763198,22.92428011705053,2.2721272222974367
2017-06-03,31.37367771466397,22.02795737321548,19.233368258105273,31.061777813469842,24.071771645094586,2.637638327676185
2017-06-04,21.646977215596632,15.75037477658163,13.901112092729775,21.401476126112883,16.37522128642624,0.6917389336796641
2017-06-05,39.390532957183034,26.591067197454198,24.148603223454778,46.811554297748906,36.970436124878454,5.727884073286751
2017-06-06,17.373267154720114,12.943354321059696,11.607664375996697,12.082748350342657,8.775645706103807,-1.0117455576743448
2017-06-07,21.298003979842957,15.325109419216986,13.660032792452832,13.191855170267223,9.375809668916936,-1.083396518198581
2017-06-08,38.19303095371488,25.401699459937813,22.557468338887617,46.418479331527905,36.66040164112763,5.724602556800355
2017-06-09,21.610530409109284,15.817928644597526,14.772529133254643,19.8621436876484,14.874210268537572,0.6618997968984437
2017-06-10,41.650794544663114,27.19231373537284,24.435294713884048,48.35417967715296,37.96373499760203,6.4046339203438025
2017-06-11,45.67518206109891,29.688199382917627,25.799841577018043,55.57912956265592,44.34760292807934,7.704134974573348
2017-06-12,38.90309194349358,25.552334258733726,22.221513802073297,42.315310415717065,34.80318319118071,5.051157728649431
2017-06-13,39.38108380244586,26.2032310470568,22.38950978425538,45.4380057719173,36.78344874876253,5.658880460937481
2017-06-14,43.74187947670875,28.333488109150633,24.39021010411991,55.449542763771866,44.06164531765549,7.927879602770973
2017-06-15,38.63706283564652,24.900448161937465,21.0464248320932,46.49955496921762,38.742826903401614,6.520751767345185
2017-06-16,37.687795905954026,24.628462872328388,21.221519313368216,39.42531320023722,32.71526503157468,4.868233431340234
2017-06-17,30.963357673851295,20.65098888656404,17.218325886732934,34.01238622342966,27.35295612918324,3.86585150983635
2017-06-18,44.0087066854545,28.20897884550101,24.039766259694282,54.79336518529955,44.12383934236342,7.9257661171028495
2017-06-19,48.341746727086814,30.520872424985058,25.78025632096827,60.056699960497134,49.37758769842431,10.12514920587903
2017-06-20,49.67010743473379,31.38630541529511,26.286417145141307,67.16775391407398,55.03785751567288,11.127488265365109
2017-06-21,49.61774592075914,30.99467644452289,26.177650064809967,61.59153524760326,49.79906169070779,10.84188267734088
2017-06-22,51.71784572639216,31.76105455231991,26.721924863997735,64.94841136686527,53.18148404385615,11.694606979570528
2017-06-23,33.067861781848165,21.133827725733074,18.21750162381274,36.0438020058861,30.048506633573265,5.266261998011488
2017-06-24,33.79653620318133,21.65731265735872,18.755597089550403,40.58562813908347,32.835915479476704,5.619500406595915
2017-06-25,27.742455117095545,18.230368528543863,15.726032701294324,30.26159083450903,24.30174477860564,3.659708772795899
2017-06-26,39.163897449605706,25.22979893548168,21.28188246143781,46.238933300169364,37.75487636514765,7.05452610390405
2017-06-27,14.557776836166548,10.807657818483307,9.490526256512949,10.874276723680968,8.368875264327063,-0.27655605045392373
2017-06-28,17.010732036635417,11.697363860226499,10.666089812492128,8.804856156294196,6.116086840837006,-1.4285616501685403
2017-06-29,25.81667279274754,16.93854800041378,15.333397093291778,19.70688673780271,15.281627688183686,0.7705266092613214
2017-06-30,23.75154407468448,15.46579229647251,14.260267676922789,23.019492140429726,18.275726030582508,1.1594001330329302
2017-07-01,7.730957597817952,7.085315295814887,6.5336890259928815,1.396069081267604,-0.6733317034296801,-3.228199475869648
2017-07-02,11.884681510181549,9.324080182262943,8.438549748261982,9.303879968244813,6.240939049206054,-1.666268442436339
2017-07-03,32.253632627527246,20.54354291863273,18.896999928869942,43.78601597175423,34.50021532705021,5.5419687019198225
2017-07-04,38.9627602919236,24.108928979744928,22.023504339997505,49.09617691081794,39.02187940408642,7.011456139951531
2017-07-05,44.390268709664376,27.33002348193835,24.652229970909502,63.03731977567692,51.15683539206041,10.218658498772575
2017-07-06,41.071529564244635,25.158740044423187,22.652915608859818,58.31184314499056,46.41084818832,8.802522154064992
2017-07-07,42.807193147794074,26.245458514070563,23.62212151599757,59.37894859714604,47.03519031324997,9.53881074658209
2017-07-08,46.271100849080185,27.97163021050636,25.154808988153334,63.90195424352307,51.103972888040566,10.750368693506053
2017-07-09,33.194098322862175,20.94790619550314,18.545005940852903,46.44379284218092,37.31116780586893,6.948155339035828
2017-07-10,18.64992349415529,12.697677223219747,11.87121222981033,22.98290201013415,18.494829384452036,2.166902579700407
2017-07-11,20.893659286421645,14.340192952054258,13.113972602637109,21.636376773000784,16.441161416238057,1.2770966587775157
2017-07-12,15.368735625211734,11.46007757715401,10.869134724229289,10.695291480654857,7.1101401099934565,-1.480218234831613
2017-07-13,34.11568100935162,21.852300434376435,19.508463436212768,41.64303349442528,33.21500674660006,4.778074690527422
2017-07-14,29.725512683908647,19.537777545368137,17.33781023013807,37.12549264948082,28.926522257032325,3.9028242052024216
2017-07-15,28.091835452844222,18.369058079716233,16.834393752245735,32.76208465042271,25.73783381936733,3.403914838710027
2017-07-16,27.340929056763745,17.890622433040836,16.501634768326674,28.862710038199467,21.995318541337532,2.892773625171721
2017-07-17,39.201990990079835,24.608098819654902,22.342146478374357,48.64254741683958,38.19636315117438,7.178437758168359
2017-07-18,43.49108215394756,26.81793244615281,24.539271866840135,54.816205871985055,43.369124638223674,8.680128579691711
2017-07-19,45.01826329541681,27.666880744653557,25.46902383190727,52.38806511274361,41.86620410480893,8.062226037564248
2017-07-20,31.393068516038046,20.052075998577614,18.55812798104089,34.78698362166282,26.640031109773496,4.003745405509041
2017-07-21,36.38228258311609,23.007635447780963,20.949245939438907,41.81982824674317,33.16464837058653,5.232846900283634
2017-07-22,36.910355910314294,23.442513062444807,21.63573503473891,42.966973987957644,33.83779370623994,5.823448650346254
2017-07-23,27.802713987996068,18.277832783238225,16.934107851933103,25.171479760169195,19.350377666640004,1.897085076078381
2017-07-24,13.326770535312704,10.451480555070493,9.47921095326731,10.328390652402659,6.5689508188689905,-1.3701508041146144
2017-07-25,18.152618267024252,12.82666002316926,11.820264290344646,18.514598529643887,13.567405048362202,0.10588643659691278
2017-07-26,32.612191210102424,21.12169201741046,18.84731034590118,31.569424062947256,24.916590912890392,3.618181772287878
2017-07-27,23.71648431478053,9.023609802120951,8.420827793314908,8.891628754584975,5.889824938991296,-1.5626067551417488
2017-07-28,0.0,2.2008578527564424,0.0,28.959452184247983,22.11838084680444,2.17077416336641
2017-07-29,0.0,0.0,0.0,40.2321156899724,31.029731882301096,4.882917630264819
2017-07-30,0.0,0.0,0.0,38.04331602618204,29.642147142105845,4.800836086966327
2017-07-31,0.0,0.0,0.0,33.09071601791557,25.727834107603073,3.7006677747327847
2017-08-01,0.0,0.0,0.0,8.193885649385818,4.38193233552076,-2.2074321407197837
2017-08-02,0.0,0.0,0.0,29.343009602213414,21.907664089355507,2.0869796402263607
2017-08-03,0.0,0.0,0.0,29.918878726953974,22.956696314310822,2.3836064835385864
2017-08-04,0.0,0.0,0.0,38.66115679487807,30.198173751471405,4.654153492510398
2017-08-05,0.0,0.0,0.0,33.25441123653822,25.895441648968134,3.4084793361472534
2017-08-06,0.0,0.0,0.0,38.068621028773556,29.671335824201684,4.256833622381769
2017-08-07,0.0,0.0,0.0,42.4779618730985,32.61827354351579,4.776234533386749
2017-08-08,0.0,0.0,0.0,10.383536955548218,6.452479239276676,-1.6280888916231298
2017-08-09,0.0,0.0,0.0,25.965927369551093,19.19453498775703,1.4932980888090377
2017-08-10,0.0,0.0,0.0,9.611403362091496,5.433838189730988,-1.9111694654192575
2017-08-11,0.0,0.0,0.0,15.9068235168326,10.841861411226422,-0.6224967619683863
2017-08-12,0.0,0.0,0.0,1.7541642100359804,-1.5053167812697317,-3.9202299088822725
2017-08-13,0.0,0.0,0.0,23.456019320105412,16.819162264494068,0.4350813353194384
2017-08-14,0.0,0.0,0.0,30.438966765139327,22.860404609890953,2.1100008869769975
2017-08-15,0.0,0.0,0.0,12.12499205649134,7.788168901811251,-1.7046453773182493
2017-08-16,0.0,0.0,0.0,20.43461522415653,14.12696387361209,0.3154130901456741
2017-08-17,0.0,0.0,0.0,12.86188643380556,7.887028454548273,-1.3031138536159466
2017-08-18,0.0,0.0,0.0,1.7468202882046868,-1.5898309332409104,-4.066343119451196
2017-08-19,0.0,0.0,0.0,11.443232838013449,6.6945846364955175,-2.621240219559889
2017-08-20,0.0,0.0,0.0,24.506535026541425,16.90096379121405,0.4073066381725435
2017-08-21,0.0,0.0,0.0,25.206660749991105,18.32465446936285,0.500457439597917
2017-08-22,0.0,0.0,0.0,33.63475336989871,25.071123117882383,2.1599033000796837
2017-08-23,0.0,0.0,0.0,32.80467833925551,24.65074831084325,2.553399372558391
2017-08-24,0.0,0.0,0.0,20.8780882278209,15.231670856322532,-0.1792283990311928
2017-08-25,0.0,0.0,0.0,15.511887016231846,10.424214841396651,-1.1571692832861142
2017-08-26,0.0,0.0,0.0,20.817264051632023,14.103069249988884,-0.0039060606593752426
2017-08-27,0.0,0.0,0.0,21.06614616690078,15.272681350892706,0.5113345188191314
2017-08-28,0.0,0.0,0.0,26.204770191434502,19.107864448608655,0.7221105075362111
2017-08-29,0.0,0.0,0.0,28.374242698466855,20.367956387206494,1.4067712896402014
2017-08-30,0.0,0.0,0.0,15.629300559855924,10.728290715882753,-1.1770852039763853
2017-08-31,0.0,0.0,0.0,11.927729666005936,6.669910329948847,-2.1515760414640424
2017-09-01,0.0,0.0,0.0,9.790490004174151,5.473343877090602,-2.2588350581943004
2017-09-02,0.0,0.0,0.0,11.94720397344434,6.623441686183286,-2.319943547651289
2017-09-03,0.0,0.0,0.0,16.008844528024937,10.265153979725614,-1.368111685423421
2017-09-04,0.0,0.0,0.0,9.545293787803326,5.031153518096957,-2.695445441704811
2017-09-05,0.0,0.0,0.0,14.855868040943173,9.937777180207116,-1.3668116459236614
2017-09-06,0.0,0.0,0.0,11.25997891752221,6.790161851213297,-2.566359869688229
2017-09-07,0.0,0.0,0.0,8.718754953708936,4.394855423410995,-2.6277124005549077
2017-09-08,0.0,0.0,0.0,2.9588923986283633,-0.4867630414752858,-3.985951483550195
2017-09-09,0.0,0.0,0.0,4.959903901734187,0.4541696795921141,-4.2027299332882215
2017-09-10,0.0,0.0,0.0,6.3460376115907,2.365994730432208,-3.4993198929776175
2017-09-11,0.0,0.0,0.0,7.91063026027636,3.31155386620656,-3.8412775945259643
2017-09-12,0.0,0.0,0.0,11.705022290383335,5.93498563338978,-2.9119616944489084
2017-09-13,0.0,0.0,0.0,9.285780989211748,4.057946060363386,-3.32867206916778
2017-09-14,0.0,0.0,0.0,6.198558317591103,1.6482045970104129,-3.3802564295591844
2017-09-15,0.0,0.0,0.0,4.207583089983042,0.4164901509217711,-3.9164903759751635
2017-09-16,0.0,0.0,0.0,11.849477933563387,6.397478274313639,-2.3303162999366034
2017-09-17,0.0,0.0,0.0,8.282762063099192,3.285395463858049,-3.200460978189031
2017-09-18,0.0,0.0,0.0,7.088143241217066,2.176104468181327,-3.8250545303369172
2017-09-19,0.0,0.0,0.0,13.940826320921516,8.064670253152489,-2.3434347723744104
2017-09-20,0.0,0.0,0.0,18.53222212842858,11.609419501326798,-1.5477835777395712
2017-09-21,0.0,0.0,0.0,22.0125334132699,13.638072922612933,-1.2196743641098404
2017-09-22,0.0,0.0,0.0,25.822596347814688,17.18199060756209,0.11933114025844961
2017-09-23,0.0,0.0,0.0,24.491369073084915,16.922029980035248,-0.6182355405232243
2017-09-24,0.0,0.0,0.0,23.98345452915316,15.797522055600586,-0.9418710090075686
2017-09-25,0.0,0.0,0.0,24.69674724798018,16.885802736931755,-1.061377304239124
2017-09-26,0.0,0.0,0.0,23.398566474339667,15.337092961616655,-0.8181223671513121
2017-09-27,0.0,0.0,0.0,21.97266024601383,15.396141409975476,-1.0979708930544267
2017-09-28,0.0,0.0,0.0,20.590906352958427,13.642950402103397,-1.2210601909600554
2017-09-29,0.0,0.0,0.0,23.625627621053393,16.092113934483926,-0.7805727307107595
2017-09-30,0.0,0.0,0.0,3.1116995156999416,-0.7155585567078437,-4.490273543189427
2017-10-01,0.0,0.0,0.0,7.47124549048931,2.865783607051909,-4.104381157013854
2017-10-02,0.0,0.0,0.0,5.5596797510089635,0.8753299438354782,-3.824604349986096
2017-10-03,0.0,0.0,0.0,11.746529866835301,6.599854836010895,-3.209938245077031
